date,site,mean_copy,mean_copy_fill,missing_data,year,month,day,ihs_data,log_data,yday,site_year
2014-01-30,spen,0,0,0,2014,1,30,0,0,30,spen_2014
2014-01-31,spen,NA,392.375,1,2014,1,31,6.665366819536108,5.974763355384571,31,spen_2014
2014-02-01,spen,784.75,784.75,0,2014,2,1,7.358512782236261,6.666638675677677,32,spen_2014
2014-02-02,spen,NA,574.7616666666667,1,2014,2,2,7.0471033994478365,6.355693801920013,33,spen_2014
2014-02-03,spen,NA,364.7733333333333,1,2014,2,3,6.592425215525239,5.902013833718634,34,spen_2014
2014-02-04,spen,154.785,154.785,0,2014,2,4,5.735194672387627,5.048476851523131,35,spen_2014
2014-02-05,spen,NA,928.5224999999999,1,2014,2,5,7.52674208366364,6.834671013431192,36,spen_2014
2014-02-06,spen,1702.26,1702.26,0,2014,2,6,8.132859325759165,7.440299340765267,37,spen_2014
2014-02-07,spen,NA,910.005,1,2014,2,7,7.506597576453693,6.8145483857191005,38,spen_2014
2014-02-08,spen,117.75,117.75,0,2014,2,8,5.4617289439008845,4.7770204429147505,39,spen_2014
2014-02-09,spen,NA,471.87833333333333,1,2014,2,9,6.849869487295965,6.1588381320075625,40,spen_2014
2014-02-10,spen,NA,826.0066666666667,1,2014,2,10,7.409750391487885,6.717812756256818,41,spen_2014
2014-02-11,spen,1180.135,1180.135,0,2014,2,11,7.766531477760344,7.074231119571341,42,spen_2014
2014-02-12,spen,NA,7919.248750000001,1,2014,2,12,9.670198810057755,8.977177892143539,43,spen_2014
2014-02-13,spen,NA,14658.362500000001,1,2014,2,13,10.285913452426035,9.592834488819806,44,spen_2014
2014-02-14,spen,NA,21397.47625,1,2014,2,14,10.664175442918372,9.9710749952038409,45,spen_2014
2014-02-15,spen,28136.59,28136.59,0,2014,2,15,10.937973324386038,10.244861683788281,46,spen_2014
2014-02-16,spen,NA,23153.550000000003,1,2014,2,16,10.743050576516287,10.049946584478542,47,spen_2014
2014-02-17,spen,NA,18170.510000000002,1,2014,2,17,10.500702410557807,9.807610261954881,48,spen_2014
2014-02-18,spen,13187.470000000001,13187.470000000001,0,2014,2,18,10.180169597331794,9.487098242015792,49,spen_2014
2014-02-19,spen,NA,7349.0825,1,2014,2,19,9.595477939671808,8.902466816633684,50,spen_2014
2014-02-20,spen,1510.6950000000002,1510.6950000000002,0,2014,2,20,8.013472378923613,7.320986816814629,51,spen_2014
2014-02-21,spen,NA,871.9875000000001,1,2014,2,21,7.463922598294306,6.771921237294939,52,spen_2014
2014-02-22,spen,233.28,233.28,0,2014,2,22,6.145391223285163,5.456516981221582,53,spen_2014
2014-02-23,spen,NA,186.946,1,2014,2,23,5.923974138902216,5.236154687527797,54,spen_2014
2014-02-24,spen,NA,140.612,1,2014,2,24,5.639164148874117,4.953090923431612,55,spen_2014
2014-02-25,spen,NA,94.27800000000002,1,2014,2,25,5.239423170542163,4.556798934062672,56,spen_2014
2014-02-26,spen,NA,47.94399999999999,1,2014,2,26,4.563289586547898,3.8906767874085473,57,spen_2014
2014-02-27,spen,1.61,1.61,0,2014,2,27,1.2542714358823166,0.9593502213346021,58,spen_2014
2014-02-28,spen,NA,480.685,1,2014,2,28,6.868360432456879,6.17729037343781,59,spen_2014
2014-03-01,spen,959.76,959.76,0,2014,3,1,7.559830705169553,6.867724637925783,60,spen_2014
2014-03-02,spen,NA,642.0583333333334,1,2014,3,2,7.157826948456052,6.466235440703368,61,spen_2014
2014-03-03,spen,NA,324.3566666666667,1,2014,3,3,6.474993290189835,5.784922016484608,62,spen_2014
2014-03-04,spen,6.655,6.655,0,2014,3,4,2.594113167872682,2.0353590291096473,63,spen_2014
2014-03-05,spen,NA,35.4875,1,2014,3,5,4.262526156385891,3.596969736180233,64,spen_2014
2014-03-06,spen,64.32,64.32,0,2014,3,6,4.857078229305828,4.179298268102264,65,spen_2014
2014-03-07,spen,NA,55.131428571428565,1,2014,3,7,4.702949366519835,4.027695879751356,66,spen_2014
2014-03-08,spen,NA,45.942857142857136,1,2014,3,8,4.520663989302299,3.8489310565478543,67,spen_2014
2014-03-09,spen,NA,36.754285714285714,1,2014,3,9,4.297587031033319,3.6310989981063715,68,spen_2014
2014-03-10,spen,NA,27.565714285714286,1,2014,3,10,4.010048787046122,3.3522071974900562,69,spen_2014
2014-03-11,spen,NA,18.377142857142857,1,2014,3,11,3.6049942758704603,2.9640941682021245,70,spen_2014
2014-03-12,spen,NA,9.188571428571429,1,2014,3,12,2.9140556288737294,2.3212666439396266,71,spen_2014
2014-03-13,spen,0,0,0,2014,3,13,0,0,72,spen_2014
2014-03-14,spen,NA,0,1,2014,3,14,0,0,73,spen_2014
2014-03-15,spen,0,0,0,2014,3,15,0,0,74,spen_2014
2014-03-16,spen,NA,144.82,1,2014,3,16,5.668650692490478,4.9823729843782845,75,spen_2014
2014-03-17,spen,NA,289.64,1,2014,3,17,6.361788933112991,5.672085387912946,76,spen_2014
2014-03-18,spen,434.46,434.46,0,2014,3,18,6.767252385650875,6.076402943624172,77,spen_2014
2014-03-19,spen,NA,310.78499999999997,1,2014,3,19,6.432251123662023,5.742313847705075,78,spen_2014
2014-03-20,spen,187.11,187.11,0,2014,3,20,5.9248510004754875,5.237026898104929,79,spen_2014
2014-03-21,spen,NA,156.26250000000002,1,2014,3,21,5.744694704181191,5.05791638367725,80,spen_2014
2014-03-22,spen,125.415,125.415,0,2014,3,22,5.52479131273789,4.8395701455580005,81,spen_2014
2014-03-23,spen,NA,664.9433333333333,1,2014,3,23,7.192849569971342,6.5012045818353625,82,spen_2014
2014-03-24,spen,NA,1204.4716666666666,1,2014,3,24,7.786943651762346,7.0946261939577635,83,spen_2014
2014-03-25,spen,1744,1744,0,2014,3,25,8.157083867224172,7.4645098346365275,84,spen_2014
2014-03-26,spen,NA,919.4225,1,2014,3,26,7.5168932318543344,6.824832803755505,85,spen_2014
2014-03-27,spen,94.845,94.845,0,2014,3,27,5.245418951025072,4.562732303290123,86,spen_2014
2014-03-28,spen,NA,57.7425,1,2014,3,28,4.749215623554529,4.073163485300623,87,spen_2014
2014-03-29,spen,20.64,20.64,0,2014,3,29,3.7209644465074803,3.074543453978281,88,spen_2014
2014-03-30,spen,NA,71.44333333333333,1,2014,3,30,4.962100751395687,4.282804647049501,89,spen_2014
2014-03-31,spen,NA,122.24666666666664,1,2014,3,31,5.499204770438071,4.81418776725619,90,spen_2014
2014-04-01,spen,173.04999999999998,173.04999999999998,0,2014,4,1,5.846736098812811,5.159342614257448,91,spen_2014
2014-04-02,spen,NA,7160.6500000000005,1,2014,4,2,9.569503223392774,8.876495680333251,92,spen_2014
2014-04-03,spen,14148.25,14148.25,0,2014,4,3,10.250493402320215,9.557416898133077,93,spen_2014
2014-04-04,spen,NA,7433.695,1,2014,4,4,9.606925507389047,8.913912835860488,94,spen_2014
2014-04-05,spen,719.1400000000001,719.1400000000001,0,2014,4,5,7.271203717615142,6.579445637552674,95,spen_2014
2014-04-06,spen,NA,2264.883333333333,1,2014,4,6,8.418425757424192,7.725719954531418,96,spen_2014
2014-04-07,spen,NA,3810.626666666666,1,2014,4,7,8.938696131812094,8.245811323636637,97,spen_2014
2014-04-08,spen,5356.37,5356.37,0,2014,4,8,9.279188975102656,8.586228462004334,98,spen_2014
2014-04-09,spen,NA,4385.1775,1,2014,4,9,9.079132576453006,8.386213397835201,99,spen_2014
2014-04-10,spen,3413.9849999999997,3413.9849999999997,0,2014,4,10,8.828782711681049,8.135928379608714,100,spen_2014
2014-04-11,spen,NA,1718.1124999999997,1,2014,4,11,8.142128848771028,7.449563448267595,101,spen_2014
2014-04-12,spen,22.24,22.24,0,2014,4,12,3.795544708137276,3.1458749319837103,102,spen_2014
2014-04-13,spen,NA,203.90833333333333,1,2014,4,13,6.010823739665601,5.322562724663491,103,spen_2014
2014-04-14,spen,NA,385.57666666666665,1,2014,4,14,6.647888911288433,5.957330209719119,104,spen_2014
2014-04-15,spen,567.245,567.245,0,2014,4,15,7.033939266684427,6.342552663749815,105,spen_2014
2014-04-16,spen,NA,283.6225,1,2014,4,16,6.340794416990873,5.651163740858284,106,spen_2014
2014-04-17,spen,0,0,0,2014,4,17,0,0,107,spen_2014
2014-04-18,spen,NA,1018.4849999999999,1,2014,4,18,7.619218929585364,6.927052876811617,108,spen_2014
2014-04-19,spen,2036.9699999999998,2036.9699999999998,0,2014,4,19,8.312365929389692,7.619709493360292,109,spen_2014
2014-04-20,spen,NA,3507.15,1,2014,4,20,8.855706221710138,8.162844111984986,110,spen_2014
2014-04-21,spen,NA,4977.33,1,2014,4,21,9.205796072314735,8.512849772413748,111,spen_2014
2014-04-22,spen,6447.51,6447.51,0,2014,4,22,9.464596475316894,8.77160437535148,112,spen_2014
2014-04-23,spen,NA,3248.8075,1,2014,4,23,8.77919048916008,8.086351042800342,113,spen_2014
2014-04-24,spen,50.105,50.105,0,2014,4,24,4.607367550518175,3.9338823397810394,114,spen_2014
2014-04-25,spen,NA,25.0525,1,2014,4,25,3.9145188910034183,3.2601137328844456,115,spen_2014
2014-04-26,spen,0,0,0,2014,4,26,0,0,116,spen_2014
2014-04-27,spen,NA,582.145,1,2014,4,27,7.059867475850001,6.368435868977005,117,spen_2014
2014-04-28,spen,NA,1164.29,1,2014,4,28,7.75301410313841,7.060725262061233,118,spen_2014
2014-04-29,spen,1746.435,1746.435,0,2014,4,29,8.158479108788782,7.4659042774219,119,spen_2014
2014-04-30,spen,NA,1617.9724999999999,1,2014,4,30,8.082076377240973,7.389546967739675,120,spen_2014
2014-05-01,spen,1489.51,1489.51,0,2014,5,1,7.99934977903467,7.306873622253621,121,spen_2014
2014-05-02,spen,NA,759,1,2014,5,2,7.325149391922044,6.633318433280377,122,spen_2014
2014-05-03,spen,28.49,28.49,0,2014,5,3,4.0430081899842065,3.3840512228271846,123,spen_2014
2014-05-04,spen,NA,24.5825,1,2014,5,4,3.8955954340221965,3.2419085239787733,124,spen_2014
2014-05-05,spen,20.675,20.675,0,2014,5,5,3.7226567650810374,3.0761595226666056,125,spen_2014
2014-05-06,spen,NA,24.515,1,2014,5,6,3.89284807994354,3.239266514515935,126,spen_2014
2014-05-07,spen,NA,28.355,1,2014,5,7,4.0382613600412895,3.3794628895161494,127,spen_2014
2014-05-08,spen,32.195,32.195,0,2014,5,8,4.165199446475783,3.5023992621711226,128,spen_2014
2014-05-09,spen,NA,16.0975,1,2014,5,9,3.472774536366009,2.838932253990114,129,spen_2014
2014-05-10,spen,0,0,0,2014,5,10,0,0,130,spen_2014
2014-05-11,spen,NA,941.6983333333333,1,2014,5,11,7.540832445139268,6.848746330429112,131,spen_2014
2014-05-12,spen,NA,1883.3966666666665,1,2014,5,12,8.23397941426394,7.541362977914678,132,spen_2014
2014-05-13,spen,2825.095,2825.095,0,2014,5,13,8.63944448321741,7.946651179098421,133,spen_2014
2014-05-14,spen,NA,2659.66,1,2014,5,14,8.579100789958929,7.886329491299746,134,spen_2014
2014-05-15,spen,2494.225,2494.225,0,2014,5,15,8.514880559435749,7.822134184480336,135,spen_2014
2014-05-16,spen,NA,1426.7075,1,2014,5,16,7.956271924373686,7.2638252899858315,136,spen_2014
2014-05-17,spen,359.19,359.19,0,2014,5,17,6.577000614673461,5.8866316700022265,137,spen_2014
2014-05-18,spen,NA,264.93333333333334,1,2014,5,18,6.272628964328092,5.583245650803197,138,spen_2014
2014-05-19,spen,NA,170.67666666666668,1,2014,5,19,5.832926690917429,5.145612862726204,139,spen_2014
2014-05-20,spen,76.42,76.42,0,2014,5,20,5.029434427929124,4.349245145149502,140,spen_2014
2014-05-21,spen,NA,38.21,1,2014,5,21,4.336415630450536,3.6689318163042404,141,spen_2014
2014-05-22,spen,0,0,0,2014,5,22,0,0,142,spen_2014
2014-05-23,spen,NA,203.8725,1,2014,5,23,6.010647993777036,5.322387834427004,143,spen_2014
2014-05-24,spen,407.745,407.745,0,2014,5,24,6.703790663272062,6.013091489720744,144,spen_2014
2014-05-25,spen,NA,1058.8766666666666,1,2014,5,25,7.658111280279354,6.965907828135412,145,spen_2014
2014-05-26,spen,NA,1710.0083333333332,1,2014,5,26,8.137400788834672,7.444838144326465,146,spen_2014
2014-05-27,spen,2361.14,2361.14,0,2014,5,27,8.460047057638747,7.76732326680436,147,spen_2014
2014-05-28,spen,NA,3651.5649999999996,1,2014,5,28,8.896058321114579,8.203184939496623,148,spen_2014
2014-05-29,spen,4941.99,4941.99,0,2014,5,29,9.198670553870317,8.505725690241995,149,spen_2014
2014-05-30,spen,NA,2950.5,1,2014,5,30,8.68287713577481,7.990068794680744,150,spen_2014
2014-05-31,spen,959.01,959.01,0,2014,5,31,7.559048954745299,6.8669437010742955,151,spen_2014
2014-06-01,spen,NA,1016.9216666666667,1,2014,6,1,7.61768279146452,6.925518245885227,152,spen_2014
2014-06-02,spen,NA,1074.8333333333335,1,2014,6,2,7.6730682867424465,6.980850834052688,153,spen_2014
2014-06-03,spen,1132.7450000000001,1132.7450000000001,0,2014,6,3,7.725546544899672,7.0332815912762925,154,spen_2014
2014-06-04,spen,NA,587.4100000000001,1,2014,6,4,7.068870947884705,6.3774239838241975,155,spen_2014
2014-06-05,spen,42.075,42.075,0,2014,6,5,4.432742109285897,3.7629427824139934,156,spen_2014
2014-06-06,spen,NA,111.1075,1,2014,6,6,5.403665632378894,4.719458232389614,157,spen_2014
2014-06-07,spen,180.14000000000001,180.14000000000001,0,2014,6,7,5.8868892108871425,5.199270212946803,158,spen_2014
